geometry,long_,issue_date,vehicle_ma,badge_numb,street_nam,objectid,issue_full,plate_type,route,license_st,comment_,vehicle_co,ticket_loc,lat,issue_time,violation_,violation1,vehicle_st,street_num,issue_agen,fine_amt
POINT (-71.0539 42.3548),-71.0539,2015-02-28T00:00:00.000Z,AUDI,141,PEARL ST,1372,2015-02-28T23:28:00.000Z,PA,A14,MA,,1,125 PEARL ST,42.3548,1899-12-30T18:28:00.000Z,92,METER FEE UNPAID,4D,125,1,25
POINT (-71.0591 42.3544),-71.0591,2015-02-26T00:00:00.000Z,HOND,188,ARCH ST,9741,2015-02-26T17:43:00.000Z,PA,A15,MA,EXP: 122514. INITIAL FAILURE 102514,1,ARCH ST / SUMMER ST,42.3544,1899-12-30T12:43:00.000Z,323,EXPIRED INSPECTION,4D,0,1,40
POINT (-71.0573 42.3567),-71.0573,2015-02-25T00:00:00.000Z,FORD,276,DEVONSHIRE ST,10910,2015-02-25T15:21:00.000Z,CO,A15,MA,NO STOPPING - ANYTIME,7,DEVONSHIRE ST / MILK ST,42.3567,1899-12-30T10:21:00.000Z,14,NO STOP OR STAND,VN,0,1,75
POINT (-71.0367 42.3662),-71.0367,2015-02-26T00:00:00.000Z,JEEP,275,COTTAGE ST,2810,2015-02-26T20:22:00.000Z,PA,EB,MA,,4,18 COTTAGE ST,42.3662,1899-12-30T15:22:00.000Z,329,OVER POST LIM-ZONE B,4D,18,1,25
POINT (-71.0195 42.3825),-71.0195,2015-02-24T00:00:00.000Z,CHEV,261,BENNINGTON ST,7310,2015-02-24T17:24:00.000Z,PA,EB,MA,,6,546 BENNINGTON ST,42.3825,1899-12-30T12:24:00.000Z,63,RESIDENT PARK ONLY,4D,546,1,40
POINT (-71.0501 42.3504),-71.0501,2015-02-26T00:00:00.000Z,TOYT,104,SUMMER ST,4516,2015-02-26T17:25:00.000Z,PA,A17,MA,,3,274 SUMMER ST,42.3504,1899-12-30T12:25:00.000Z,92,METER FEE UNPAID,4D,274,1,25
POINT (-71.1023 42.3303),-71.1023,2015-02-26T00:00:00.000Z,TOYT,179,HILLSIDE ST,11901,2015-02-26T16:57:00.000Z,PA,D04,MA,,7,HILLSIDE ST / PONTIAC ST,42.3303,1899-12-30T11:57:00.000Z,63,RESIDENT PARK ONLY,4D,0,1,40
POINT (-71.0805 42.3413),-71.0805,2015-02-26T00:00:00.000Z,CHEV,185,COLUMBUS AVE,7311,2015-02-26T22:00:00.000Z,PA,E04,MA,,8,546 COLUMBUS AVE,42.3413,1899-12-30T17:00:00.000Z,63,RESIDENT PARK ONLY,PU,546,1,40
POINT (-71.0539 42.3548),-71.0539,2015-02-28T00:00:00.000Z,TOYT,141,PEARL ST,1373,2015-02-28T19:31:00.000Z,PA,A14,MA,,8,125 PEARL ST,42.3548,1899-12-30T14:31:00.000Z,92,METER FEE UNPAID,4D,125,1,25
POINT (-71.0591 42.3544),-71.0591,2015-02-24T00:00:00.000Z,HOND,138,ARCH ST,9742,2015-02-24T19:19:00.000Z,PA,F01,MA,,8,ARCH ST / SUMMER ST,42.3544,1899-12-30T14:19:00.000Z,99,OVER METER LIMIT,4D,0,1,25
POINT (-71.0573 42.3567),-71.0573,2015-02-24T00:00:00.000Z,CHEV,276,DEVONSHIRE ST,10911,2015-02-24T17:16:00.000Z,,A15,NH,NO STOPPING - ANYTIME,1,DEVONSHIRE ST / MILK ST,42.3567,1899-12-30T12:16:00.000Z,14,NO STOP OR STAND,PU,0,1,75
POINT (-71.0574 42.3507),-71.0574,2015-02-24T00:00:00.000Z,TOYT,116,SOUTH ST,15083,2015-02-24T21:30:00.000Z,PA,A20,MA,,1,SOUTH ST / BEACH ST,42.3507,1899-12-30T16:30:00.000Z,92,METER FEE UNPAID,SW,0,1,25
POINT (-71.0501 42.3504),-71.0501,2015-02-27T00:00:00.000Z,UPS,104,SUMMER ST,4517,2015-02-27T17:43:00.000Z,CO,A17,MA,,3,274 SUMMER ST,42.3504,1899-12-30T12:43:00.000Z,319,OVER 1FT FROM CURB,TK,274,1,35
POINT (-71.1597 42.28),-71.1597,2015-02-23T00:00:00.000Z,NISS,206,ELGIN ST,2811,2015-02-23T13:08:00.000Z,PA,WROX,MA,,8,18 ELGIN ST,42.28,1899-12-30T08:08:00.000Z,63,RESIDENT PARK ONLY,4D,18,1,40
POINT (-71.1051 42.331),-71.1051,2015-02-28T00:00:00.000Z,LEXU,276,HILLSIDE ST,11902,2015-02-28T14:10:00.000Z,PA,D04,MA,,8,HILLSIDE ST / SACHEM ST,42.331,1899-12-30T09:10:00.000Z,51,W/IN 20 FT INTERSECT,4D,0,1,40
POINT (-71.0805 42.3413),-71.0805,2015-02-25T00:00:00.000Z,FORD,111,COLUMBUS AVE,7312,2015-02-25T16:34:00.000Z,CO,E05,MA,EXP: 12/14,7,546 COLUMBUS AVE,42.3413,1899-12-30T11:34:00.000Z,322,EXPIRED/NO PLATE,VN,546,1,40
POINT (-71.0574 42.3507),-71.0574,2015-02-27T00:00:00.000Z,TOYT,116,SOUTH ST,15084,2015-02-27T18:00:00.000Z,PA,A21,MA,,3,SOUTH ST / BEACH ST,42.3507,1899-12-30T13:00:00.000Z,324,B - BUS STOP/STAND,4D,0,1,100
POINT (-71.0501 42.3504),-71.0501,2015-02-26T00:00:00.000Z,FORD,104,SUMMER ST,4518,2015-02-26T17:26:00.000Z,CO,A17,MA,,7,274 SUMMER ST,42.3504,1899-12-30T12:26:00.000Z,92,METER FEE UNPAID,VN,274,1,25
POINT (-71.1617 42.3554),-71.1617,2015-02-24T00:00:00.000Z,HYUN,366,HOBART ST,11903,2015-02-24T05:15:00.000Z,PA,F06,MA,,6,HOBART ST / HOBSON ST,42.3554,1899-12-30T00:15:00.000Z,51,W/IN 20 FT INTERSECT,4D,0,1,40
POINT (-71.0805 42.352),-71.0805,2015-02-27T00:00:00.000Z,AUDI,367,EXETER ST,2812,2015-02-28T01:09:00.000Z,PA,B03,MA,,8,18 EXETER ST,42.352,1899-12-30T20:09:00.000Z,63,RESIDENT PARK ONLY,4D,18,1,40
POINT (-71.0591 42.3544),-71.0591,2015-02-24T00:00:00.000Z,UNKN,138,ARCH ST,9743,2015-02-24T19:23:00.000Z,CO,F01,MA,,5,ARCH ST / SUMMER ST,42.3544,1899-12-30T14:23:00.000Z,51,W/IN 20 FT INTERSECT,RV,0,1,40
POINT (-71.0575 42.3551),-71.0575,2015-02-26T00:00:00.000Z,UNKN,138,DEVONSHIRE ST,10912,2015-02-26T14:02:00.000Z,CO,A16,MA,NO STOPPING - ANYTIME,7,DEVONSHIRE ST / OTIS ST,42.3551,1899-12-30T09:02:00.000Z,14,NO STOP OR STAND,TK,0,1,75
POINT (-71.0539 42.3548),-71.0539,2015-02-28T00:00:00.000Z,FORD,141,PEARL ST,1374,2015-02-28T16:43:00.000Z,CO,A14,MA,,7,125 PEARL ST,42.3548,1899-12-30T11:43:00.000Z,92,METER FEE UNPAID,VN,125,1,25
POINT (-71.0567 42.3308),-71.0567,2015-02-25T00:00:00.000Z,VOLV,132,DORCHESTER AVE,7313,2015-02-26T02:20:00.000Z,,SB,CT,,8,546 DORCHESTER AVE,42.3308,1899-12-30T21:20:00.000Z,329,OVER POST LIM-ZONE B,4D,546,1,25
POINT (-71.0794 42.3137),-71.0794,2015-02-24T00:00:00.000Z,FORD,440,HOLBORN ST,11904,2015-02-24T05:28:00.000Z,PA,DOR,MA,NO STOPPING - ANYTIME,1,HOLBORN ST / BLUE HILL AVE,42.3137,1899-12-30T00:28:00.000Z,14,NO STOP OR STAND,4D,0,1,75
POINT (-71.0574 42.3507),-71.0574,2015-02-24T00:00:00.000Z,TOYT,119,SOUTH ST,15085,2015-02-25T00:18:00.000Z,,A20,IL,,8,SOUTH ST / BEACH ST,42.3507,1899-12-30T19:18:00.000Z,92,METER FEE UNPAID,4D,0,1,25
POINT (-71.1059 42.3346),-71.1059,2015-02-26T00:00:00.000Z,GMC,163,FRANCIS ST,2813,2015-02-26T15:33:00.000Z,PA,D01,MA,,1,18 FRANCIS ST,42.3346,1899-12-30T10:33:00.000Z,63,RESIDENT PARK ONLY,PU,18,1,40
POINT (-71.0591 42.3544),-71.0591,2015-02-26T00:00:00.000Z,UNKN,138,ARCH ST,9744,2015-02-26T13:14:00.000Z,CO,A16,MA,,7,ARCH ST / SUMMER ST,42.3544,1899-12-30T08:14:00.000Z,92,METER FEE UNPAID,TK,0,1,25
POINT (-71.0567 42.3308),-71.0567,2015-02-25T00:00:00.000Z,NISS,132,DORCHESTER AVE,7314,2015-02-26T02:21:00.000Z,CO,SB,MA,,7,546 DORCHESTER AVE,42.3308,1899-12-30T21:21:00.000Z,329,OVER POST LIM-ZONE B,VN,546,1,25
POINT (-71.0719 42.3018),-71.0719,2015-02-26T00:00:00.000Z,TOYT,201,HOLIDAY ST,11905,2015-02-26T18:06:00.000Z,PA,DOR,MA,,8,HOLIDAY ST / BOWDOIN ST,42.3018,1899-12-30T13:06:00.000Z,320,HANDICAP RAMP,4D,0,1,100
POINT (-71.0539 42.3548),-71.0539,2015-02-25T00:00:00.000Z,NISS,195,PEARL ST,1375,2015-02-25T16:10:00.000Z,PA,A14,MA,EXP: 12/14,4,125 PEARL ST,42.3548,1899-12-30T11:10:00.000Z,323,EXPIRED INSPECTION,2D,125,1,40
POINT (-71.0501 42.3504),-71.0501,2015-02-25T00:00:00.000Z,TOYT,104,SUMMER ST,4519,2015-02-25T21:06:00.000Z,PA,A17,MA,,2,274 SUMMER ST,42.3504,1899-12-30T16:06:00.000Z,92,METER FEE UNPAID,4D,274,1,25
POINT (-71.0569 42.3248),-71.0569,2015-02-25T00:00:00.000Z,CHEV,226,HOWELL ST,11906,2015-02-25T15:56:00.000Z,PA,DOR,MA,,7,HOWELL ST / DORCHESTER AVE,42.3248,1899-12-30T10:56:00.000Z,63,RESIDENT PARK ONLY,VN,0,1,40
POINT (-71.0574 42.3507),-71.0574,2015-02-24T00:00:00.000Z,MERZ,116,SOUTH ST,15086,2015-02-24T22:51:00.000Z,PA,A20,MA,,1,SOUTH ST / BEACH ST,42.3507,1899-12-30T17:51:00.000Z,92,METER FEE UNPAID,4D,0,1,25
POINT (-71.0575 42.3551),-71.0575,2015-02-23T00:00:00.000Z,UNKN,138,DEVONSHIRE ST,10913,2015-02-23T13:35:00.000Z,AP,A12,MA,NO STOPPING - ANYTIME,7,DEVONSHIRE ST / OTIS ST,42.3551,1899-12-30T08:35:00.000Z,14,NO STOP OR STAND,TK,0,1,75
POINT (-71.0539 42.3548),-71.0539,2015-02-26T00:00:00.000Z,CHEV,126,PEARL ST,1376,2015-02-26T16:47:00.000Z,,A14,ME,,7,125 PEARL ST,42.3548,1899-12-30T11:47:00.000Z,92,METER FEE UNPAID,VN,125,1,25
POINT (-71.0807 42.3425),-71.0807,2015-02-26T00:00:00.000Z,NISS,209,GREENWICH PARK,2816,2015-02-26T14:02:00.000Z,PA,B09,MA,,1,18 GREENWICH PARK,42.3425,1899-12-30T09:02:00.000Z,63,RESIDENT PARK ONLY,4D,18,1,40
POINT (-71.0591 42.3544),-71.0591,2015-02-26T00:00:00.000Z,FORD,188,ARCH ST,9745,2015-02-26T21:07:00.000Z,PA,A15,MA,,1,ARCH ST / SUMMER ST,42.3544,1899-12-30T16:07:00.000Z,51,W/IN 20 FT INTERSECT,4D,0,1,40
POINT (-71.0501 42.3504),-71.0501,2015-02-27T00:00:00.000Z,FORD,104,SUMMER ST,4520,2015-02-27T17:42:00.000Z,,A17,ME,NO HP PLACARD,6,274 SUMMER ST,42.3504,1899-12-30T12:42:00.000Z,71,HP-DV PLATE,4D,274,1,120
POINT (-71.1447 42.2882),-71.1447,2015-02-25T00:00:00.000Z,NISS,107,SOUTH ST,15087,2015-02-25T20:22:00.000Z,PA,JP,MA,,8,SOUTH ST / CENTRE ST,42.2882,1899-12-30T15:22:00.000Z,329,OVER POST LIM-ZONE B,4D,0,1,25
POINT (-71.058 42.3537),-71.058,2015-02-25T00:00:00.000Z,UPS,227,DEVONSHIRE ST,10914,2015-02-25T16:32:00.000Z,CO,A18,MA,NO STOPPING - ANYTIME,3,DEVONSHIRE ST / SUMMER ST,42.3537,1899-12-30T11:32:00.000Z,14,NO STOP OR STAND,TK,0,1,75
POINT (-71.0567 42.3308),-71.0567,2015-02-23T00:00:00.000Z,KIA,187,DORCHESTER AVE,7315,2015-02-23T10:03:00.000Z,,SB,VA,,4,546 DORCHESTER AVE,42.3308,1899-12-30T05:03:00.000Z,329,OVER POST LIM-ZONE B,4D,546,1,25
POINT (-71.0599 42.3512),-71.0599,2015-02-25T00:00:00.000Z,AUDI,116,HUDSON ST,11907,2015-02-25T18:27:00.000Z,PA,A20,MA,EXP: 01/15,1,HUDSON ST / BEACH ST,42.3512,1899-12-30T13:27:00.000Z,323,EXPIRED INSPECTION,2D,0,1,40
POINT (-71.0567 42.3308),-71.0567,2015-02-23T00:00:00.000Z,CHEV,251,DORCHESTER AVE,7316,2015-02-23T10:03:00.000Z,PA,SB,MA,,1,546 DORCHESTER AVE,42.3308,1899-12-30T05:03:00.000Z,329,OVER POST LIM-ZONE B,4D,546,1,25
POINT (-71.0744 42.299),-71.0744,2015-02-24T00:00:00.000Z,DODG,117,HARVARD ST,2818,2015-02-24T17:16:00.000Z,PA,CHAS,MA,,1,18 HARVARD ST,42.299,1899-12-30T12:16:00.000Z,63,RESIDENT PARK ONLY,4D,18,1,40
POINT (-71.0539 42.3548),-71.0539,2015-02-27T00:00:00.000Z,FORD,195,PEARL ST,1377,2015-02-27T15:44:00.000Z,CO,A14,MA,,7,125 PEARL ST,42.3548,1899-12-30T10:44:00.000Z,92,METER FEE UNPAID,VN,125,1,25
POINT (-71.0501 42.3504),-71.0501,2015-02-24T00:00:00.000Z,FORD,104,SUMMER ST,4521,2015-02-24T17:10:00.000Z,CO,A17,MA,,7,274 SUMMER ST,42.3504,1899-12-30T12:10:00.000Z,92,METER FEE UNPAID,VN,274,1,25
POINT (-71.0602 42.3503),-71.0602,2015-02-24T00:00:00.000Z,HOND,116,HUDSON ST,11908,2015-02-24T21:16:00.000Z,PA,A20,MA,NO STOPPING - ANYTIME,8,HUDSON ST / KNEELAND ST,42.3503,1899-12-30T16:16:00.000Z,14,NO STOP OR STAND,VN,0,1,75
POINT (-71.0711 42.344),-71.0711,2015-02-23T00:00:00.000Z,FORD,239,TREMONT ST,7317,2015-02-23T15:02:00.000Z,PA,E07,MA,,7,546 TREMONT ST,42.344,1899-12-30T10:02:00.000Z,93,DOUBLE PARK ZONE A,VN,546,1,45
POINT (-71.0591 42.3544),-71.0591,2015-02-27T00:00:00.000Z,TOYT,138,ARCH ST,9746,2015-02-27T15:49:00.000Z,PA,A16,MA,,8,ARCH ST / SUMMER ST,42.3544,1899-12-30T10:49:00.000Z,99,OVER METER LIMIT,4D,0,1,25
POINT (-71.1447 42.2882),-71.1447,2015-02-24T00:00:00.000Z,TOYT,107,SOUTH ST,15088,2015-02-24T20:46:00.000Z,PA,JP,MA,,8,SOUTH ST / CENTRE ST,42.2882,1899-12-30T15:46:00.000Z,329,OVER POST LIM-ZONE B,4D,0,1,25
POINT (-71.065 42.3499),-71.065,2015-03-01T00:00:00.000Z,TOYT,109,TREMONT ST,4522,2015-03-02T04:36:00.000Z,PA,E01,MA,EXP: 02/15,8,274 TREMONT ST,42.3499,1899-12-30T23:36:00.000Z,323,EXPIRED INSPECTION,4D,274,1,40
POINT (-71.0819 42.3442),-71.0819,2015-02-24T00:00:00.000Z,NISS,112,ST BOTOLPH ST,1378,2015-02-24T14:50:00.000Z,PA,B08,MA,TWO WAY,8,125 ST BOTOLPH ST,42.3442,1899-12-30T09:50:00.000Z,315,LESS 10FT FIRELANE,4D,125,1,100
POINT (-71.058 42.3537),-71.058,2015-02-26T00:00:00.000Z,HOND,104,DEVONSHIRE ST,10915,2015-02-26T21:13:00.000Z,PA,A17,MA,NO STOPPING - ANYTIME,8,DEVONSHIRE ST / SUMMER ST,42.3537,1899-12-30T16:13:00.000Z,14,NO STOP OR STAND,4D,0,1,75
POINT (-71.0916 42.3105),-71.0916,2015-02-23T00:00:00.000Z,TOYT,226,HUMBOLDT AVE,11909,2015-02-23T14:48:00.000Z,LV,DOR,MA,,4,HUMBOLDT AVE / BROOKLEDGE ST,42.3105,1899-12-30T09:48:00.000Z,51,W/IN 20 FT INTERSECT,4D,0,1,40
POINT (-71.0819 42.3442),-71.0819,2015-02-25T00:00:00.000Z,NISS,241,ST BOTOLPH ST,1379,2015-02-25T14:15:00.000Z,CO,B10,MA,SNOW,7,125 ST BOTOLPH ST,42.3442,1899-12-30T09:15:00.000Z,315,LESS 10FT FIRELANE,VN,125,1,100
POINT (-71.06 42.3505),-71.06,2015-02-24T00:00:00.000Z,TOYT,119,HUDSON ST,2819,2015-02-24T21:03:00.000Z,PA,A20,MA,,7,18 HUDSON ST,42.3505,1899-12-30T16:03:00.000Z,92,METER FEE UNPAID,PU,18,1,25
POINT (-71.0809 42.3416),-71.0809,2015-02-26T00:00:00.000Z,FORD,209,COLUMBUS AVE,7318,2015-02-26T14:38:00.000Z,PA,B09,MA,EXP: 0115,2,547 COLUMBUS AVE,42.3416,1899-12-30T09:38:00.000Z,323,EXPIRED INSPECTION,PU,547,1,40
POINT (-71.0683 42.3184),-71.0683,2015-02-26T00:00:00.000Z,BMW,226,HUMPHREYS ST,11910,2015-02-26T11:38:00.000Z,PA,DOR,MA,,1,HUMPHREYS ST / DUDLEY ST,42.3184,1899-12-30T06:38:00.000Z,313,HYDRANT,4D,0,1,100
POINT (-71.065 42.3499),-71.065,2015-02-25T00:00:00.000Z,DODG,118,TREMONT ST,4523,2015-02-26T04:01:00.000Z,PA,E01,MA,EXP: 06/2014,8,274 TREMONT ST,42.3499,1899-12-30T23:01:00.000Z,322,EXPIRED/NO PLATE,4D,274,1,40
POINT (-71.0572 42.3517),-71.0572,2015-02-24T00:00:00.000Z,UPS,119,SOUTH ST,15089,2015-02-25T00:13:00.000Z,CO,A20,MA,,3,SOUTH ST / EAST ST,42.3517,1899-12-30T19:13:00.000Z,314,CROSSWALK,TK,0,1,85
POINT (-71.0591 42.3544),-71.0591,2015-02-23T00:00:00.000Z,COOP,371,ARCH ST,9747,2015-02-24T00:34:00.000Z,PA,A14,MA,,1,ARCH ST / SUMMER ST,42.3544,1899-12-30T19:34:00.000Z,92,METER FEE UNPAID,2D,0,1,25
POINT (-71.06 42.3505),-71.06,2015-02-25T00:00:00.000Z,CHEV,142,HUDSON ST,2820,2015-02-25T13:34:00.000Z,CO,A20,MA,,7,18 HUDSON ST,42.3505,1899-12-30T08:34:00.000Z,92,METER FEE UNPAID,PU,18,1,25
POINT (-71.0819 42.3442),-71.0819,2015-02-28T00:00:00.000Z,HOND,272,ST BOTOLPH ST,1380,2015-02-28T13:19:00.000Z,PA,B10,MA,,8,125 ST BOTOLPH ST,42.3442,1899-12-30T08:19:00.000Z,92,METER FEE UNPAID,4D,125,1,25
POINT (-71.058 42.3537),-71.058,2015-02-25T00:00:00.000Z,FRHT,188,DEVONSHIRE ST,10916,2015-02-25T16:33:00.000Z,CO,A15,MA,NO STOPPING - ANYTIME,7,DEVONSHIRE ST / SUMMER ST,42.3537,1899-12-30T11:33:00.000Z,14,NO STOP OR STAND,TK,0,1,75
POINT (-71.0712 42.3439),-71.0712,2015-02-25T00:00:00.000Z,MITS,239,TREMONT ST,7319,2015-02-25T16:14:00.000Z,CO,E06,MA,,2,548 TREMONT ST,42.3439,1899-12-30T11:14:00.000Z,93,DOUBLE PARK ZONE A,TK,548,1,45
POINT (-71.0769 42.3493),-71.0769,2015-02-28T00:00:00.000Z,CHEV,193,HUNTINGTON AV,11911,2015-02-28T21:41:00.000Z,,B12,CT,,2,HUNTINGTON AV / DARTMOUTH ST,42.3493,1899-12-30T16:41:00.000Z,92,METER FEE UNPAID,4D,0,1,25
POINT (-71.0682 42.3614),-71.0682,2015-02-24T00:00:00.000Z,TOYT,259,CAMBRIDGE ST,4524,2015-02-24T21:29:00.000Z,PA,A06,MA,,8,275 CAMBRIDGE ST,42.3614,1899-12-30T16:29:00.000Z,20,NO PARKING,4D,275,1,55
POINT (-71.1286 42.2869),-71.1286,2015-02-26T00:00:00.000Z,INFI,107,SOUTH ST,15090,2015-02-26T22:09:00.000Z,PA,ROS,MA,,4,SOUTH ST / POPLAR ST,42.2869,1899-12-30T17:09:00.000Z,329,OVER POST LIM-ZONE B,4D,0,1,25
POINT (-71.0591 42.3544),-71.0591,2015-02-27T00:00:00.000Z,TOYT,138,ARCH ST,9748,2015-02-27T19:25:00.000Z,PA,A16,MA,,8,ARCH ST / SUMMER ST,42.3544,1899-12-30T14:25:00.000Z,92,METER FEE UNPAID,4D,0,1,25
POINT (-71.0769 42.3493),-71.0769,2015-02-28T00:00:00.000Z,TOYT,193,HUNTINGTON AV,11912,2015-02-28T21:43:00.000Z,PA,B12,MA,,8,HUNTINGTON AV / DARTMOUTH ST,42.3493,1899-12-30T16:43:00.000Z,92,METER FEE UNPAID,4D,0,1,25
POINT (-71.06 42.3505),-71.06,2015-02-27T00:00:00.000Z,BMW,116,HUDSON ST,2821,2015-02-27T22:24:00.000Z,PA,A21,MA,,2,18 HUDSON ST,42.3505,1899-12-30T17:24:00.000Z,92,METER FEE UNPAID,FW,18,1,25
POINT (-71.0819 42.3442),-71.0819,2015-02-25T00:00:00.000Z,NISS,241,ST BOTOLPH ST,1381,2015-02-25T14:16:00.000Z,PA,B10,MA,SNOW,3,125 ST BOTOLPH ST,42.3442,1899-12-30T09:16:00.000Z,315,LESS 10FT FIRELANE,4D,125,1,100
POINT (-71.0573 42.3516),-71.0573,2015-02-24T00:00:00.000Z,FRHT,260,SOUTH ST,15091,2015-02-24T15:40:00.000Z,CO,A21,MA,,6,SOUTH ST / TUFTS ST,42.3516,1899-12-30T10:40:00.000Z,93,DOUBLE PARK ZONE A,TK,0,1,45
POINT (-71.0682 42.3614),-71.0682,2015-02-24T00:00:00.000Z,VOLV,259,CAMBRIDGE ST,4525,2015-02-24T21:03:00.000Z,PA,A06,MA,,8,275 CAMBRIDGE ST,42.3614,1899-12-30T16:03:00.000Z,92,METER FEE UNPAID,4D,275,1,25
POINT (-71.0291 42.3642),-71.0291,2015-02-26T00:00:00.000Z,TOYT,275,SUMNER ST,7320,2015-02-26T20:11:00.000Z,PA,EB,MA,RPP EXPIRED,2,549 SUMNER ST,42.3642,1899-12-30T15:11:00.000Z,329,OVER POST LIM-ZONE B,4D,549,1,25
POINT (-71.0591 42.3544),-71.0591,2015-02-26T00:00:00.000Z,VOLK,188,ARCH ST,9749,2015-02-26T17:52:00.000Z,PA,A15,MA,STATE VEHICLES ONLY,1,ARCH ST / SUMMER ST,42.3544,1899-12-30T12:52:00.000Z,20,NO PARKING,4D,0,1,55
POINT (-71.058 42.3537),-71.058,2015-02-25T00:00:00.000Z,FRHT,188,DEVONSHIRE ST,10917,2015-02-25T20:21:00.000Z,CO,A15,MA,NO STOPPING - ANYTIME,7,DEVONSHIRE ST / SUMMER ST,42.3537,1899-12-30T15:21:00.000Z,14,NO STOP OR STAND,TK,0,1,75
POINT (-71.06 42.3505),-71.06,2015-02-24T00:00:00.000Z,TOYT,119,HUDSON ST,2822,2015-02-24T23:38:00.000Z,PA,A20,MA,,8,18 HUDSON ST,42.3505,1899-12-30T18:38:00.000Z,92,METER FEE UNPAID,4D,18,1,25
POINT (-71.0804 42.3465),-71.0804,2015-02-26T00:00:00.000Z,JEEP,157,HUNTINGTON AV,11921,2015-02-26T20:41:00.000Z,PA,B10,MA,,1,HUNTINGTON AV / GARRISON ST,42.3465,1899-12-30T15:41:00.000Z,92,METER FEE UNPAID,4D,0,1,25
POINT (-71.0819 42.3442),-71.0819,2015-02-28T00:00:00.000Z,TOYT,272,ST BOTOLPH ST,1382,2015-02-28T15:45:00.000Z,PA,B10,MA,,1,125 ST BOTOLPH ST,42.3442,1899-12-30T10:45:00.000Z,99,OVER METER LIMIT,4D,125,1,25
POINT (-71.0573 42.3516),-71.0573,2015-02-24T00:00:00.000Z,SUBA,116,SOUTH ST,15092,2015-02-24T18:58:00.000Z,PA,A20,MA,,2,SOUTH ST / TUFTS ST,42.3516,1899-12-30T13:58:00.000Z,92,METER FEE UNPAID,SW,0,1,25
POINT (-71.0291 42.3642),-71.0291,2015-02-27T00:00:00.000Z,TOYT,275,SUMNER ST,7321,2015-02-27T21:01:00.000Z,PA,EB,MA,INVALID PERMIT: SB161099,2,549 SUMNER ST,42.3642,1899-12-30T16:01:00.000Z,329,OVER POST LIM-ZONE B,4D,549,1,25
POINT (-71.058 42.3537),-71.058,2015-02-24T00:00:00.000Z,FORD,138,DEVONSHIRE ST,10918,2015-02-24T16:01:00.000Z,CO,A16,MA,NO STOPPING - ANYTIME,7,DEVONSHIRE ST / SUMMER ST,42.3537,1899-12-30T11:01:00.000Z,14,NO STOP OR STAND,VN,0,1,75
POINT (-71.0591 42.3544),-71.0591,2015-02-26T00:00:00.000Z,UNKN,138,ARCH ST,9750,2015-02-26T13:13:00.000Z,CO,A16,MA,,7,ARCH ST / SUMMER ST,42.3544,1899-12-30T08:13:00.000Z,92,METER FEE UNPAID,VN,0,1,25
POINT (-71.0682 42.3614),-71.0682,2015-02-25T00:00:00.000Z,ACUR,114,CAMBRIDGE ST,4526,2015-02-25T15:50:00.000Z,PA,A06,MA,,2,275 CAMBRIDGE ST,42.3614,1899-12-30T10:50:00.000Z,92,METER FEE UNPAID,4D,275,1,25
POINT (-71.0819 42.3442),-71.0819,2015-02-28T00:00:00.000Z,TOYT,272,ST BOTOLPH ST,1383,2015-02-28T13:18:00.000Z,PA,B10,MA,,1,125 ST BOTOLPH ST,42.3442,1899-12-30T08:18:00.000Z,92,METER FEE UNPAID,4D,125,1,25
POINT (-71.1494 42.3537),-71.1494,2015-02-26T00:00:00.000Z,TOYT,370,MORROW RD,2823,2015-02-26T07:14:00.000Z,PA,F04,MA,EXP: 01/15,7,18 MORROW RD,42.3537,1899-12-30T02:14:00.000Z,323,EXPIRED INSPECTION,4D,18,1,40
POINT (-71.0682 42.3614),-71.0682,2015-02-25T00:00:00.000Z,CHEV,114,CAMBRIDGE ST,4527,2015-02-25T15:51:00.000Z,,A06,KY,BROKE 1 HOUR,8,275 CAMBRIDGE ST,42.3614,1899-12-30T10:51:00.000Z,92,METER FEE UNPAID,4D,275,1,25
POINT (-71.0705 42.3465),-71.0705,2015-02-27T00:00:00.000Z,SUBA,186,BERKELEY ST,7322,2015-02-28T03:02:00.000Z,PA,E04,MA,,6,55 BERKELEY ST,42.3465,1899-12-30T22:02:00.000Z,63,RESIDENT PARK ONLY,4D,55,1,40
POINT (-71.1128 42.3042),-71.1128,2015-02-23T00:00:00.000Z,HOND,164,SPALDING ST,15093,2015-02-23T12:11:00.000Z,,JP,CT,,3,SPALDING ST / ROSEMARY ST,42.3042,1899-12-30T07:11:00.000Z,63,RESIDENT PARK ONLY,4D,0,1,40
POINT (-71.0819 42.3442),-71.0819,2015-02-28T00:00:00.000Z,HOND,272,ST BOTOLPH ST,1384,2015-02-28T15:47:00.000Z,PA,B10,MA,OVER METER LIMIT 2 HOUR LIMIT,8,125 ST BOTOLPH ST,42.3442,1899-12-30T10:47:00.000Z,99,OVER METER LIMIT,4D,125,1,25
POINT (-71.0591 42.3544),-71.0591,2015-02-24T00:00:00.000Z,CHEV,138,ARCH ST,9751,2015-02-24T13:17:00.000Z,PA,A16,MA,,7,ARCH ST / SUMMER ST,42.3544,1899-12-30T08:17:00.000Z,92,METER FEE UNPAID,4D,0,1,25
